Movie,Scene,Character,Dialogue,Sentiment_Score,Sentiment_Label,Emotion_Label,Word_Count,Sentence_Count,Words_Per_Sentence,Lexical_Diversity_TTR,Hesitation_Markers,Is_Question,condescending,empathetic,supportive,respectful,mocking,dismissive,Empathy_Score,Dominant_Trait
AMERICAN_PSYCHO,INT. BEAUTY SALON - DAY,BATEMAN V/O,"what beautiful skin you have, mr. bateman. so fine, so smooth... his eyes open to look up at the facialist and then he closes them again. i have all the characteristics of a human being flesh, blood, skin, hair but not a single clear, identifiable emotion except for greed and disgust. something horrible is happening inside me and i don't know why. bateman sitting in a chair, looking down at the manicurist who is giving him a pedicure. she is cutting his nails with tiny sharp scissors. he stares at them longingly. my nightly bloodlust has overflowed into my days. i feel lethal, on the verge of frenzy. bateman lying irradiated by ultra violet light on a tanning bed, wearing goggles. i think my mask of sanity is about to slip.",-0.9609,Negative,Anger,153,11,13.909090909090908,0.6470588235294118,1,0,0.10184745490550995,0.028161028400063515,0.012572021223604679,0.07041100412607193,0.19080612063407898,0.0265080314129591,-0.2080175532028079,mocking
AMERICAN_PSYCHO,INT. BATEMAN'S APT - NIGHT,OWEN,"you like huey lewis and the news? they're okay. their early work was a little too new wave for my taste. but when sports came out in 1983, i think they really came into their own, commercially and artistically. bateman walks to his bathroom, taking a large ax out of the shower. he takes two valium. the whole album has a clear, crisp sound and a new sheen of consummate professionalism that gives the songs a big boost. bateman comes back out and leans the ax against the wall. he walks to the foyer and puts on a raincoat, watching owen from behind all the time. he's been compared to elvis costello but i think huey has a more bitter, cynical sense of humor. owen is absentmindedly leafing through the barney's catalogue.",0.4297,Positive,Joy,152,11,13.818181818181818,0.6118421052631579,0,1,0.14458948373794556,0.047169335186481476,0.15401574969291687,0.17650206387043,0.42988744378089905,0.2782685458660126,-0.47505832463502884,mocking
AMERICAN_PSYCHO,"INT. CONFERENCE ROOM, PIERCE & PIERCE - DAY",MCDERMOTT,"how about friday? no can do. got a res at 83.0 at dorsia. great sea urchin ceviche. there is a stunned silence as he walks away and sits in a corner of the room, ostentatiously studying papers. close on bateman's face, cold with hatred. jesus. dorsia? on a friday night? how'd he swing that? i think he's lying. bateman takes, out his wallet and pulls out a card. what's that, a gram? new card. what do you think? mcdermott lifts it up and examines the lettering carefully. whoa. very nice. take a look. he hands it to van patten. picked them up from the printer's yesterday. good coloring. that's bone. and the lettering is something called silian rail.",0.3298,Positive,Surprise,152,24,6.333333333333333,0.5592105263157895,0,1,0.824121356010437,0.3269050121307373,0.8286826610565186,0.6649256944656372,0.6401559114456177,0.7610095739364624,-0.404773473739624,supportive
AMERICAN_PSYCHO,INT. CRAYONS - EARLY EVENING,BATEMAN,"why? what's wrong? my need to engage in homicidal behaviour on a massive scale cannot be, urn, corrected...but i have no other way to fulfill my ... needs. the woman across the room holds up her hand, displaying a new bracelet. evelyn smiles and nods approvingly. we need to talk. talk about what, patrick? what is there to talk about? it's over, evelyn. it's all over. touchy, touchy. i'm fucking serious. it's fucking over. us. this is no joke. i don't think we should see each other any more. but your friends are my friends. my friends are your friends. i don't think it would work. you have a little something on your upper lip.",0.975,Positive,Sadness,151,20,7.55,0.4966887417218543,2,1,0.8107523918151855,0.2782256007194519,0.2881830334663391,0.2784142792224884,0.35918736457824707,0.8539324402809143,-1.1790492832660675,dismissive
AMERICAN_PSYCHO,INT. BEDROOM - LATER,BATEMAN,"not the face, you bitch. not the fucking face you piece of bitch trash. christie, screaming, makes it out the front door. bateman runs after her. she runs down the hall screaming and banging on doors. she moves.to the elevator, pounding hysterically on the buttons. she sees the stairwell and runs for it. bateman sees this and runs after her, revving the chainsaw. she runs down the stairs, bateman two flights behind her. he stops, leans over the railing to look at her, then aims the chainsaw at her and drops it. christie screams off screen, then is suddenly silent. from bateman's pov. we see christies body sprawled face down at the bottom of the stairwell. the chainsaw sticks out of her back like a sword.",-0.9201,Negative,Anger,150,14,10.714285714285714,0.4733333333333333,0,0,0.7771183252334595,0.228836327791214,0.18048441410064697,0.23273442685604095,0.7331693172454834,0.5462228655815125,-1.4144553393125534,condescending
AMERICAN_PSYCHO,INT. PAUL OWEN'S APARTMENT - NIGHT,BATEMAN,"let's not get lewd. i'm in no mood to have a lewd conversation. come on. i think it would be a turnon. does he do this all the time? christie shrugs. christie, you're not drinking your wine. christie looks at her wine and gingerly takes a sip. are you telling me you've never gotten it on with a girl? no! i'm not a lesbian. why do you think i'd be into that? well, you went to sarah lawrence for one thing. those are sarah lawrence guys, patrick. you're making me feel weird. elizabeth is. now writhing around on the couch and making out with christie. bateman holds up a whitney houston cd, showing them the picture of whitney on the cover.",-0.5903,Negative,Surprise,150,18,8.333333333333334,0.54,0,1,0.8847564458847046,0.3718620836734772,0.3199012875556946,0.5349947810173035,0.8399916887283325,0.9887310266494751,-1.486721009016037,dismissive
AMERICAN_PSYCHO,EXT. TRIBECA STREET - EVENING,HALT STOP PUT DOWN YOUR WEAPON,"here kitty, kitty. the small mangy cat rubs against him, he picks it up and walks toward an atm holding the cat. he puts his card in the machine. the screen reads feed me a stray cat. bateman begins to attempt to shove the kitten into the deposit slot with some difficulty. the kitten squeals. he takes a gun from out of his pocket and points it at the kitten. he doesn't notice the woman waiting behind him. oh my god! stop that! what are you doing? bateman wheels around and shoots her. she falls screaming to the floor. responding to the gunshot, a police car siren wails in the distance. bateman breaksinto a run. the police car screeches after him. bateman ducks down an alley.",-0.7955,Negative,Surprise,147,17,8.647058823529411,0.5918367346938775,0,1,0.3465602993965149,0.4502093493938446,0.30114272236824036,0.06880757957696915,0.25337231159210205,0.2659192383289337,-0.04569219797849655,empathetic
AMERICAN_PSYCHO,INT. HARRY'S BAR - EVENING,CARNES,"so harold, did you get my message? carnes lights a cigarette, stalling. then laughs. jesus, davis. yes. that was hilarious. that was you, wasn't it? yes, naturally. bateman killing owen and the escort girls? oh that's fabulous. that's rich. pause. it was a pretty long message, wasnt it? what exactly do you mean? the message you left. carnes is distracted, waving at people. by the way, davis, how is cynthia? you're still seeing her, right? but wait, harold, what do you mean? carnes isn't really listening. excuse me. nothing. good to see you. is that edward towers? he turns to go. carnes? wait.",0.566,Positive,Surprise,147,27,5.444444444444445,0.4693877551020408,0,1,0.6309719681739807,0.8239696025848389,0.8053861856460571,0.5666742324829102,0.9635729193687439,0.5908787846565247,0.010606348514556885,mocking
AMERICAN_PSYCHO,INT. EVELYN'S CHRISTMAS PARTY - EVENING,EVELYN,"hey, mccloy, what do you say? hey, hamilton, have a holly jolly christmas. across the room courtney is greeting paul owen with a kiss. bateman glares at them. is owen still handling the fisher account? mistletoe alert! merry xmas, patrick! merry xmas, harry! evelyn rushes up. to them with mistletoe in her hand, raising it above their heads. she is wearing a sable jacket and green velvet pants by ralph lauren, and has a small vietnamese potbellied pig in her arms. the pig is wearing a santa hat. she tries to make bateman kiss the pig. bateman has a glass in one hand and a dish of waldorf salad in the other, and is unable to defend himself from evelyn.",0.9805,Positive,Joy,143,14,10.214285714285714,0.5594405594405595,0,1,0.332790344953537,0.5157316327095032,0.3364523649215698,0.10288055986166,0.6808357238769531,0.22736984491348267,-0.2859313562512398,mocking
AMERICAN_PSYCHO,INT. BATEMAN'S APT - NIGHT,BATEMAN,"is that a raincoat? yes it is. bateman moves to the cd player. he takes a cd out of its case and slides it in the machine. in 1987 huey released this, four, their most accomplished album. i think their undisputed masterpiece is 'hip to be square', a song so catchy that most people probably don't listen to the lyrics. but they should because it's not just about the pleasures of conformity and the importance of trends. it's also a personal statement about the band itself. bateman puts on 'hip to be square'. bateman crosses the room and picks up the ax. we follow bateman from behind as he walks up to owen, the ax raised over his head. hey paul?",0.9179,Positive,Surprise,142,12,11.833333333333334,0.5704225352112676,0,1,0.08315280079841614,0.8246517181396484,0.6701366305351257,0.37551191449165344,0.4680093228816986,0.15572023391723633,1.1634179055690765,empathetic
AMERICAN_PSYCHO,INT. OFFICES OF PIERCE & PIERCE - DAY,JEAN,"yes sir. she turns to leave. oh wait. and i need reservations for two at arcadia at eight tonight. jean turns around. oh, something...romantic? no, silly. forget it. i'll make them. thanks. i'll do it. no. no. be a doll and just get me a perrier, okay? you look nice today. jean exits. bateman straightens some magazines in his office, lifts a painting off the wall and puts it back at a slightly different angle. he fiddles with some pencils in a beer stein. he puts on some music and flips through a sports illustrated. he buzzes jean. she comes in a moment later with the perrier and a file. yes?",0.7131,Positive,Neutral,141,22,6.409090909090909,0.5460992907801419,1,1,0.23498328030109406,0.8271176815032959,0.9206605553627014,0.5301966667175293,0.179983988404274,0.5543113946914673,1.3086962401866913,supportive
AMERICAN_PSYCHO,INT. ESPACE RESTAURANT - NIGHT,CARRUTHERS,"stop it! stash and vanden watch them in silence. price is whispering in evelyn's ear. everyone else is quietly eating, except bateman, who is drinking and watching evelyn and price. i am fairly sure that timothy and evelyn are having an affair. timothy is the only interesting person i know. courtney is almost perfect looking. she's usually operating on one or more psychiatric drugs. tonight i believe it's xanax. more disturbing than her drug use, though, is the fact that she's engaged to luis carruthers, the biggest dufus in the business. courtney rouses herself from her drug haze. tell me, stash...do you think soho is becoming too...commercial? yes, i read that.",0.8077,Positive,Fear,139,13,10.692307692307692,0.5971223021582733,2,1,0.4834485352039337,0.48373743891716003,0.08852839469909668,0.06050369143486023,0.3911031484603882,0.449784517288208,-0.691566675901413,empathetic
AMERICAN_PSYCHO,INT. BATEMAN'S OFFICE - MORNING,KIMBALL,"so...there's nothing you can tell me about paul owen? he led what i suppose was an orderly life. he ... ate a balanced diet. what kind of man was he? besides ... the information you've just given. i hope i'm not being crossexamined here. do you feel that way? no. not really. where did paul hang out? hang...out? yeah. you know ... hang out. let me think. the newport. harry's. fluties. indochine. nell's. cornell club. the new york yacht club. the regular places. he had a yacht? no, he just hung out there. and where did he go to school? a slight pause.",0.3939,Positive,Surprise,139,26,5.346153846153846,0.5035971223021583,5,1,0.9359528422355652,0.7548255324363708,0.5102448463439941,0.7488201856613159,0.7394906878471375,0.8255034685134888,-0.4870564341545105,condescending
AMERICAN_PSYCHO,INT. EVELYN'S CHRISTMAS PARTY - EVENING,RHINEBECK,"and what does mr. grinch want for christmas? and don't tell me breast implants again. a passing stranger comes up behind bateman and puts paper antlers on his head, without him noticing. bateman walks away, and is bumped into by humphrey hey, bateman! when wearing a tuxedo, how do you keep the front of your shirt from riding up? you simply have a tab with a buttonhole sewn into the front of your shirt, which can then be attached by a button to your trousers. and hamilton? take those fucking antlers off your head you look like a retard. excuse me. bateman walks toward paul owen. rhinebeck feels the top of his head. oh my god. owen!",0.5753,Positive,Surprise,136,13,10.461538461538462,0.6029411764705882,0,1,0.870049238204956,0.14386802911758423,0.019968854263424873,0.011140921153128147,0.947431743144989,0.7986636757850647,-2.4411668526008725,mocking
AMERICAN_PSYCHO,INT. SMITH AND WOLLENSKY RESTAURANT - DAY,KIMBALL,"no hash browns? not in the mood, i guess. but... everyone orders the hash browns here. i mean it's have you been here before? yes, of course. the hash browns are delicious.. i'm just... not... ordering them. suit yourself, i guess. pause. so, the night he disappeared? any new thoughts on what you did? i'm not really sure. i had a shower...and some sorbet? i think maybe you've got your dates mixed up. but how? where do you place paul that night? according to his date book, and this was verified by his secretary, he had dinner with ... marcus halberstam. and?",-0.4116,Negative,Surprise,135,17,7.9411764705882355,0.5555555555555556,5,1,0.3096986711025238,0.7627158761024475,0.17861191928386688,0.5521638989448547,0.3269959092140198,0.8125972151756287,0.04419989883899689,dismissive
AMERICAN_PSYCHO,INT. PAUL OWEN'S APARTMENT BUILDING - DAY,BATEMAN,"no, he doesn't. are you sure? you saw the ad in the times? no. yes. i mean yes, i did. in the times. but... doesn't paul owen still, live here? there was no ad in the times. bateman is shaking as they continue to stare at each other. i think you should go now. but i think... i want to know what happened here. don't make any trouble. please. i suggest you go. bateman backs away slowly. don't come back. i won't... don't worry. mrs. wolfe glares at him as he walks down the hall, rattled, and gets into the elevator.",0.4652,Positive,Fear,134,19,7.052631578947368,0.4925373134328358,3,1,0.5502896904945374,0.7639802694320679,0.5138993263244629,0.6685224175453186,0.3896509110927582,0.5694299340248108,0.43703147768974304,empathetic
AMERICAN_PSYCHO,INT. EVELYN'S CHRISTMAS PARTY - EVENING,HAMILTON,"merry... christmas. you're late, honey. i'm not late. oh yes you are. i've been here the entire time. you just didn't see me. where did you get that awful scratch? i... uh.. got my hand caught in the vcr. say hello to snowball. snowball says ""merry christmas, patrick"". what...is...it? it's a little baby piggy wiggy, isn't it? it's a vietnamese potbellied pig. they make darling pets. don't you? don't you?' bateman is horrified. oh, stop scowling. you're such a grinch. did you know he's the grinch?",0.3616,Positive,Fear,131,20,6.55,0.465648854961832,4,1,0.9679908156394958,0.7561503648757935,0.06071064621210098,0.6835504174232483,0.9432023763656616,0.9014177918434143,-1.312199555337429,condescending
AMERICAN_PSYCHO,INT. BATEMAN’S APARTMENT - EARLY EVENING,BATEMAN,"i know i should go. i know i have a tendency to get involved with unavailable men, and... i mean, do you want me to go? another long pause. if you stay, i think something bad will happen. i think i might hurt you. you don't want to get hurt, do you? no. no, i guess not. i don't want to get bruised. you're right, i should go. she gets up to leave. and don't forget you have a breakfast meeting with frederick bennet and charles rust at '21. thanks. it slipped my mind completely. he sinks back on the sofa and shuts his eyes.",-0.8688,Negative,Sadness,131,15,8.733333333333333,0.4809160305343511,1,1,0.22137978672981262,0.9203966856002808,0.7193276286125183,0.6563976407051086,0.17066191136837006,0.4431726038455963,1.4609076529741287,empathetic
AMERICAN_PSYCHO,"INT. CONFERENCE ROOM, PIERCE & PIERCE - DAY",LUIS,"impressive. very nice. let's see paul owen's card. price pulls a card from an inside coat pocket and holds it up for their inspection ""paul owen, pierce pierce, mergers and acquisitions"". bateman swallows, speechless. the sound in the room dies down and all we hear is a faint heartbeat as bateman stares at the magnificent card. look at that subtle offwhite coloring. the tasteful thickness of it. oh my god, it even has a watermark... his hand shaking, bateman lifts up the card and stares at it until fills the screen. he lets it fall. the sound returns to normal. is something wrong? patrick...you're sweating.",0.8955,Positive,Surprise,131,13,10.076923076923077,0.5877862595419847,2,1,0.1215144619345665,0.8596749305725098,0.8628595471382141,0.8715148568153381,0.03323792293667793,0.02840524911880493,2.4108917005360126,respectful
AMERICAN_PSYCHO,INT. COURTNEY'S APT - NIGHT,BATEMAN,"we were supposed to have dinner at tad and maura's, but you know how luis is... i never knew you smoked. you never noticed. bateman is making final adjustments to his tie. listen...patrick. can we talk? you look marvelous.. there's nothing to say. you're going to marry luis. next week, no less. isn't that special? patrick? yes, courtney? if i don't see you before thanksgiving, have a nice one, okay? you too. courtney picks up the black cat and starts petting its head. bateman heads down the hallway to the front door. patrick? yes?",0.8695,Positive,Surprise,125,17,7.352941176470588,0.56,2,1,0.34451982378959656,0.8940771222114563,0.9145878553390503,0.7720519304275513,0.2794018089771271,0.5762310028076172,1.380564272403717,supportive
AMERICAN_PSYCHO,INT. BATEMAN'S OFFICE - LATE AFTERNOON,BATEMAN,"oh really? thats great. i said we are totally booked. two at nine? perfect. there are no tables available tonight. the waiting list is also totally booked. see you then. he hangs up the phone. he walks over to the coat rack. he glances over at jean who is still standing in front of the desk, confused. yes? you're dressed...okay. you didnt give them a name. they know me. pause. why don't you meet me at my house at 700 for drinks, ok? she turns to leave. and jean? you'll want to change before we go out.",0.8895,Positive,Surprise,124,20,6.2,0.6129032258064516,1,1,0.3621932864189148,0.8765532970428467,0.8165732026100159,0.7181310057640076,0.1983991265296936,0.5197978019714355,1.3308672904968262,empathetic
AMERICAN_PSYCHO,INT. CRAYONS - EARLY EVENING,EVELYN,"you're really serious, aren't you? yes, i am. do you have something against me, patrick? evelyn, i'm sorry. you're just not... terribly important to me. well, who is, patrick? who do you think is? what do youwant? i want it to be over. but what about our past? we never really shared one. you're inhuman. im ...in touch with humanity. no, no, no. i know my behaviour is ... erratic sometimes. she reaches desperately across the table, takes his hand and pulls it to her. bateman pulls his hand away.",-0.7914,Negative,Surprise,123,17,7.235294117647059,0.5203252032520326,3,1,0.4027419090270996,0.45108070969581604,0.10034754127264023,0.26148417592048645,0.10224295407533646,0.1738055795431137,0.13412198424339294,empathetic
AMERICAN_PSYCHO,INT. PAUL OWEN'S APARTMENT - NIGHT,ELIZABETH,"this is nicer than your other apartment. it's not that nice. silence. where did you two meet? oh god! i met him at, oh god, the kentucky derby in '86 no, '87, and... you were hanging out with that bimbo allison poole. hot number. what do you mean, she was a hot number. if you had an american express card she'd give you a blow job. listen, this girl worked in a tanning salon, need i say more?.... what do you do? a long silence. christie reddens and stares at the floor. she's my... cousin.",0.34,Positive,Surprise,122,14,8.714285714285714,0.5573770491803278,3,1,0.9240524768829346,0.7339857816696167,0.4512035846710205,0.23739702999591827,0.5922119617462158,0.7938028573989868,-0.8874808996915817,condescending
AMERICAN_PSYCHO,INT. BATEMAN’S APARTMENT - EARLY EVENING,BATEMAN,"forget it. whats that? oh. uh, tape. duct tape. i...need it for...taping something. bateman goes back to the cupboard for the nail gun. patrick, have you ever wanted to make someone happy? jean puts her spoon down on the table. what... no! put it in the carton. sorry. jean? what? make someone happy have you ever wanted to? from behind we follow bateman as he walks across the room and stands behind the couch. i'm looking for... i guess you could say i just want to have a meaningful relationship with someone special. hmmmm...",0.8463,Positive,Surprise,121,18,6.722222222222222,0.5454545454545454,5,1,0.21046677231788635,0.9708483815193176,0.726969301700592,0.6116647124290466,0.32039374113082886,0.3439352810382843,1.4346866011619568,empathetic
AMERICAN_PSYCHO,INT. BATEMAN'S OFFICE - MORNING,KIMBALL,"don't you know this? i just wanted to know if you know. before yale? if i remember correctly, saint paul's....listen, i just .... i just want to help. i understand. he makes another note. anything else you can tell me about owen? we were both seven in 1969. so was i. do you have any witnesses or f ingerprints? well, there's a message on his answering machine saying he went to london. well, maybe he did, huh? his girlfriend doesnt think so. but ... has anyone seen him in london? actually, yes. hmm.",0.8229,Positive,Surprise,118,14,8.428571428571429,0.576271186440678,3,1,0.2864351272583008,0.9247249364852905,0.6812205910682678,0.7933129072189331,0.19902734458446503,0.299541175365448,1.6142547875642776,empathetic
AMERICAN_PSYCHO,INT. NIGHTCLUB - NIGHT,BATEMAN,"i'm into, well, murders and executions mostly. do you like it? well... it depends, why? well most guys i know who work in mergers and acquisitions don't really like it. silence. so, where do you work out? the club is halfempty now. price is leaning over a balcony, messed up on drugs. bateman comes up behind him in a menacing way that suggests he might push him over the railing. price turns around, wildeyed, just as bateman is reaching for him. i'm leaving. i'm getting out. leaving what? this.",0.5514,Positive,Fear,115,14,8.214285714285714,0.5478260869565217,1,1,0.5250572562217712,0.03245696797966957,0.04208335652947426,0.05413304641842842,0.8070171475410461,0.7355722784996033,-1.9389733113348484,mocking
AMERICAN_PSYCHO,INT. HARRY'S BAR - EVENING,BATEMAN V/O,"whose moronic idea was it to drink dry beers? i need a scotch. the sounds of the bar fade down. the following voice over runs over images of bateman and his friends ordering drinks, talking on portable phones, talking, laughing combined with images of other, very similar young men at other tables drinking, talking on portable phones, talking, laughing. there are no more barriers to cross. all i have in common with the uncontrollable and the insane, the vicious and the evil, all the mayhem i have caused and my utter indifference toward it, i have now surpassed...",-0.8271,Negative,Anger,114,6,19.0,0.5877192982456141,1,1,0.7204605340957642,0.060041602700948715,0.008888304233551025,0.004989071283489466,0.9150105118751526,0.7778276205062866,-2.339379688259214,mocking
AMERICAN_PSYCHO,INT. 'PASTELS' RESTAURANT - NIGHT,VAN PATTEN,"you spin a dreidel, mcdermott, not a menorah. you spin a dreidel. oh my god bateman, do you want me to fry you up some fucking potato pancakes? some latkes? no. just cool it with the antisemitic remarks. oh i forgot. bateman's dating someone from the aclu. price leans over and pats bateman on the back. the voice of reason. the boy next door. and speaking of reasonable... he shows mcdermott the bill for the meal. only 470. not bad. the others murmur agreement. four platinum amex cards slap down on the table.",0.8594,Positive,Neutral,113,15,7.533333333333333,0.6017699115044248,1,1,0.9101482629776001,0.7737764716148376,0.97909015417099,0.7714423537254333,0.8234961628913879,0.907576858997345,-0.11691230535507202,supportive
AMERICAN_PSYCHO,INT. BEDROOM - LATER,DISTANT SOUND OF THE CHAINSAW,"she backs away slowly, into another dark room, lit only by the light from a television set. through the darkness she sees a head on the top of the tv and starts to whimper she runs towards the nearest door. finding herself in the main hallway, she begins to jog toward the front door, then runs. bateman appears from nowhere, holding the chainsaw, spattered with blood. christie screams and changes direction. bateman leaps at her, bellowing. they run through the bedroom and into the bathroom. christie trips over elizabeth's body, which is half in the bathtub.",-0.3818,Negative,Fear,113,8,14.125,0.6283185840707964,0,0,0.07300467044115067,0.5578856468200684,0.08523105084896088,0.1259145438671112,0.14154809713363647,0.02798496186733246,0.5264935120940208,empathetic
AMERICAN_PSYCHO,INT. 'PASTELS' RESTAURANT - NIGHT,MCDERMOTT,"that s paul owen. that's not paul owen. paul owen's on the other side of the room. over there. he points to another handsome young man with slicked back hair and'hornrimmed glasses. who is he with? some weasel from kicker peabody. van patten returns. they don' t have a good bathroom to do coke in. are you sure that's paul owen over there? yes, mcdufus, i am. he's handling the fisher account. lucky bastard. lucky jew bastard. oh jesus, mcdermott, what does that have to do with anything?",0.8496,Positive,Surprise,112,15,7.466666666666667,0.5714285714285714,0,1,0.6514127850532532,0.5856581330299377,0.9044948816299438,0.6661912202835083,0.6323235034942627,0.7871121764183044,0.08549576997756958,supportive
AMERICAN_PSYCHO,INT. NIGHTCLUB - NIGHT,BATEMAN,"lets have a conversation. so... it was hot out today, no? silence. where did craig go? well gorbachev is downstairs. mcdermott is' going to sign a peace treaty with him between the united states and russia. mcdermott's the one behind glasnost, you know. well... yeah. but he told me he was in mergers and acquisitions. you're not confused, are you? no, not really. gorbachev's not downstairs. are you lying? yes, caron's right. gorbachev's not downstairs. hes at tunnel. ask me a question.",0.5028,Positive,Surprise,112,17,6.588235294117647,0.5357142857142857,2,1,0.48914942145347595,0.8064882755279541,0.6579872369766235,0.7747701406478882,0.27146685123443604,0.5484575629234314,0.9301718175411224,empathetic
AMERICAN_PSYCHO,INT. EVELYN'S BEDROOM - LATER THE SAME EVENING,EVELYN,"why dont you just go for price? oh god patrick. why price? price? he's rich. everybody's rich. he's goodlooking. everybody's good looking, patrick. he has a great body. everybody has a great body now. bateman unbuttons his shirt and makes advances to get evelyn to have sex with him. she ignores him, watching the home shopping channel with the remote in her hand. finally, he straddles her, penis close to her face. she tries to look around him at the tv, then takes notice.",0.9721,Positive,Surprise,107,14,7.642857142857143,0.5514018691588785,0,1,0.9031302332878113,0.8940159678459167,0.7568413019180298,0.10263893008232117,0.7166571617126465,0.6844327449798584,-0.5507239401340485,condescending
AMERICAN_PSYCHO,INT. BATEMAN'S APARTMENT - AFTERNOON,BATEMAN,"bateman is sitting in his arm chair, phone book in handy jerking off. he is squealing into the phone and breathing. you like that, slut? the person on the other end clearly hangs up. close on his fingers dialing the phone. you want to know what i'm wearing? sixty dollar boxer shorts by ralph lauren, a hundred and fifty dollar white cotton tshirt by commes des garcons. my rolex cost another hang up. he dials again. i'm a corporate raider. i orchestrate hostile takeovers. what'do you think of that?",-0.3485,Negative,Neutral,106,12,8.833333333333334,0.6415094339622641,0,1,0.6610458493232727,0.013949643820524216,0.013140862807631493,0.0031772591173648834,0.9125275611877441,0.5302756428718567,-2.073581287637353,mocking
AMERICAN_PSYCHO,INT. NIGHTCLUB - NIGHT,BATEMAN,two stoli on the rocks. he hands her two drink tickets. it's after eleven. those aren't good any more. it's a cash bar. that'll be twenty five dollars. bateman pulls out an expensive looking wallet and hands her a fifty. she turns her back and searches the cash register for change. you are a fucking ugly bitch i want to stab to death and then play around with your blood. the music muffles his voice. she turns round. he is smiling at her. she gives him his change impassively.,-0.9155,Negative,Anger,106,13,8.153846153846153,0.6415094339622641,0,0,0.8827053904533386,0.0516170971095562,0.08659081906080246,0.04570429399609566,0.922947347164154,0.93243807554245,-2.5541786029934883,dismissive
AMERICAN_PSYCHO,INT. TAXI - NIGHT,COURTNEY,"this is dorsia? yes dear. courtney almost falls asleep while looking at her menu, and starts to slide off of her chair. bateman grabs her by both shoulders and props her up. courtney, you're going to have the peanut butter soup with smoked duck and mashed squash. ny magazine called it a ""playful but mysterious little dish."" you'll love it. and then... the red snapper with violets and pine nuts. i think that'll follow nicely. mmmm... thanks, patrick. she falls asleep at the table.",0.9408,Positive,Surprise,105,11,9.545454545454543,0.638095238095238,2,1,0.18628248572349548,0.9593976140022278,0.9586943984031677,0.5609933733940125,0.3909175395965576,0.2609061896800995,1.6409791707992554,empathetic
AMERICAN_PSYCHO,EXT. STREET/INT. LIMOUSINE - NIGHT,BATEMAN,"i haven't seen you around here. you just haven't been looking. would you like to see my apartment? bateman flips on the light inside the limo. he's wearing a tuxedo. i'm not supposed to. bateman is holding out a hundred dollar bill, which christie now notices, then takes. do you want to come to my apartment or not? i'm not supposed to. but i can make an exception. do you take american express? christie is still looking out behind her. do you take american express?",0.4329,Positive,Surprise,105,13,8.076923076923077,0.5238095238095238,0,1,0.49157264828681946,0.9348260164260864,0.8697401881217957,0.8016355633735657,0.4314328134059906,0.41970905661582947,1.2634872496128082,empathetic
AMERICAN_PSYCHO,EXT. STREET/INT. LIMOUSINE - NIGHT,BATEMAN,"i'm joking. come on, get in. as they drive uptown, bateman dials the cell phone. he reads off a credit card number. i'd like a girl, early twenties, blonde, who does couples. couples. 55 west eighty first, the american gardens building. apartment 7c. and i really can't stress blonde enough. blonde. he hangs up. i'm paul. my name is paul owen, have you got that? you are christie. you are to respond only to christie. is that clear?",0.8972,Positive,Surprise,105,16,6.5625,0.580952380952381,0,1,0.7003925442695618,0.8086753487586975,0.8683977723121643,0.6091457605361938,0.9909617304801941,0.8029504418373108,-0.208085834980011,mocking
AMERICAN_PSYCHO,INT. BATEMAN'S APT - NIGHT,BATEMAN,"try getting a reservation at dorsia now you fucking stupid bastard! low angle on bateman as he beats owen with the back of the ax. off screen, the sound of the ax hitting owen. fucking bastard... bateman takes his raincoat off, still panting. he folds the coat carefully in half, bloody side in, and drapes it neatly over the back of a chair. he sits back on the white sofa and surveys the scene. he checks his rolex and lights a cigar. offscreen paul owen's last faint sighs are heard.",-0.8786,Negative,Anger,104,8,13.0,0.5961538461538461,1,0,0.6696305274963379,0.04919705539941788,0.062234919518232346,0.05542726442217827,0.8201708793640137,0.44353434443473816,-1.7664765119552612,mocking
AMERICAN_PSYCHO,INT. BATEMAN'S OFFICE - DAY,KIMBALL,"i actually came to see timothy price, but he's taken a leave, of absence. yeah, gone into rehab. shame, is he a suspect? not really. a pause. do you remember where you were on the night of paul's disappearance? which was on the twentieth of december? god... i guess... i was probably returning videotapes. he opens his desk drawer and pretends to search through his diary. i had a date with a girl named veronica. wait. thats not what i've got. what?",-0.7912,Negative,Surprise,104,13,8.0,0.5961538461538461,2,1,0.15096241235733032,0.6229040026664734,0.16943882405757904,0.3547288179397583,0.18607965111732483,0.5112322568893433,0.2987973242998123,empathetic
AMERICAN_PSYCHO,INT. BATEMAN BEDROOM - MORNING,BATEMAN V/O,"it is hard for me to make sense on any given level. myself is fabricated, an aberration. my personality is sketchy and unformed, my heartlessness goes deep and is persistent. fully dressed in armani, bateman stands in front of a full length mirror in the middle of his vast bedroom, adjusting his cuff links. my conscience, my pity, my hopes disappeared a long time ago, if they ever did exist. he gives a last look at the mirror and likes what he sees. he gives his reflection a smile.",-0.0516,Negative,Sadness,103,7,14.714285714285714,0.6504854368932039,0,0,0.08192253857851028,0.27056145668029785,0.5526217818260193,0.572693943977356,0.1139855608344078,0.17954076826572418,1.0204283148050308,respectful
